Unit,Rent,Legal_Rent,Deposit,Lease _From,Lease_To,Move_In,Is_Past
JAS-TEMP,0.00,,0.00 , 12/01/17, 11/30/18, 12/01/17,1
JAS-TEMP,0.00,,0.00 , 12/01/17, 11/30/19, 12/01/17,1
JAS-TEMP,0.00,,0.00 , 12/01/17, 11/30/19, 12/01/17,1
JAS-TEMP,0.00,,0.00 , 12/01/17, 11/30/19, 12/01/17,1
JAS-TEMP,0.00,,0.00 , 12/15/17, 12/31/19, 12/15/17,1
JAS-TEMP,0.00,,0.00 , 12/15/17, 12/31/19, 12/15/17,1
JAS-TEMP,0.00,,0.00 , 12/25/17, 12/31/19, 12/25/17,1
JAS-TEMP,0.00,,0.00 , 12/30/17, 12/31/19, 12/30/17,1
JAS-TEMP,0.00,,0.00 , 12/30/17, 12/31/19, 12/30/17,1
JAS-TEMP,0.00,,0.00 , 12/30/17, 12/31/19, 12/30/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/18, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 12/31/17, 12/31/19, 12/31/17,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/18, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/18, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/18, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/18, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/18, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/01/18, 12/31/19, 01/01/18,1
JAS-TEMP,0.00,,0.00 , 01/29/18, 01/31/20, 01/29/18,1
JAS-TEMP,0.00,,0.00 , 01/30/18, 01/31/20, 01/30/18,1
JAS-TEMP,0.00,,0.00 , 01/30/18, 01/31/20, 01/30/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/22, 01/31/18,0
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 02/05/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/22, 01/31/18,0
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 01/31/18, 01/31/20, 01/31/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/19, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/19, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/19, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/01/18, 01/31/20, 02/01/18,1
JAS-TEMP,0.00,,0.00 , 02/16/18, 02/29/20, 02/16/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 02/28/18, 02/29/20, 02/28/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/28/19, 03/01/18,1
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,0
JAS-TEMP,0.00,,0.00 , 03/15/18, 03/31/20, 03/15/18,0
JAS-TEMP,0.00,,0.00 , 03/26/18, 03/31/20, 03/26/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/22, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/22, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/19, 04/01/18,1
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/19, 04/01/18,1
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,0
JAS-TEMP,0.00,,0.00 , 04/02/18, 04/30/20, 04/02/18,0
JAS-TEMP,0.00,,0.00 , 04/30/18, 04/30/20, 04/30/18,0
JAS-TEMP,0.00,,0.00 , 05/01/18, 04/30/20, 05/01/18,0
JAS-TEMP,0.00,,0.00 , 01/31/19, 01/31/21, 01/31/19,0
JAS-TEMP,0.00,,0.00 , 12/31/19, 12/31/21, 12/31/19,0
JAS-UNIT,0.00,,0.00 , 09/30/14, 09/30/16, 02/28/15,1
JAS-UNIT,0.00,,0.00 , 01/06/15, 01/31/17, 01/06/15,1
JAS-UNIT,0.00,,0.00 , 01/12/15, 01/31/17, 01/12/15,1
JAS-UNIT,0.00,,0.00 , 01/17/15, 01/31/16, 01/17/15,1
JAS-UNIT,0.00,,0.00 , 01/28/15, 01/31/17, 01/28/15,1
JAS-UNIT,0.00,,0.00 , 01/30/15, 01/31/17, 01/30/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
JAS-UNIT,0.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,1
